15,576,122550146091
15,775,122550154374
15,557,122550160020
15,469,122550164753
15,470,122550169417
15,444,122550173943
15,455,122550178488
15,453,122550183054
15,442,122550187506
15,457,122550192076
15,449,122550196596
15,458,122550201146
15,447,122550205654
15,450,122550210205
15,448,122550214703
15,463,122550219282
15,446,122550223857
15,453,122550228386
15,455,122550232882
15,457,122550237454
15,453,122550242073
15,450,122550246620
15,450,122550251131
15,447,122550255626
15,446,122550260106
15,453,122550264651
15,453,122550269082
15,447,122550273700
15,497,122550278482
15,459,122550283297
15,450,122550287823
15,455,122550292362
15,454,122550296854
15,450,122550301396
15,461,122550306002
15,470,122550310762
15,484,122550315636
15,450,122550320149
15,204210,122552362162
15,335,122552365728
15,273,122552368482
15,247,122552370974
15,263,122552373565
15,252,122552376146
15,257,122552378765
15,250,122552381251
15,254,122552383802
15,245,122552386294
15,249,122552388799
15,247,122552391313
15,246,122552393780
15,245,122552396248
15,246,122552398737
15,245,122552401211
15,249,122552403706
15,242,122552406146
15,249,122552408660
15,247,122552411156
15,247,122552413639
15,244,122552416103
15,247,122552418596
15,244,122552421054
15,244,122552423522
15,248,122552426008
15,244,122552428469
15,246,122552430959
15,247,122552433439
15,247,122552435934
15,244,122552438380
15,247,122552440879
15,247,122552443371
15,248,122552445866
15,247,122552448365
15,244,122552450826
15,244,122552453291
15,248,122552455777
15,257,122552458380
15,244,122552460829
15,248,122552463334
15,246,122552465814
15,244,122552468279
15,248,122552470768
15,247,122552473273
15,242,122552475697
15,249,122552478208
15,246,122552480691
15,245,122552483171
15,246,122552485645
15,247,122552488128
15,243,122552490574
15,246,122552493073
15,246,122552495540
15,242,122552497986
15,248,122552500482
15,245,122552502965
15,243,122552505396
15,249,122552507909
15,246,122552510399
15,248,122552512894
15,247,122552515393
